mmsi,timestamp,distance_from_shore,distance_from_port,speed,course,lat,lon,is_fishing,source,Type
18483455048454,1341650551,38599.57031,95423.02344,6.599999905,143.5,27.55434418,-15.94967175,-1,gfw,Pole_and_line
18483455048454,1341664599,15811.0,59998.52734,7.800000191,72.5,27.67698097,-15.41677666,-1,gfw,Pole_and_line
18483455048454,1341667307,15555.9668,55107.62891,8.300000191,49.90000153,27.71774483,-15.31745338,-1,gfw,Pole_and_line
18483455048454,1341667689,16400.81836,54569.71875,8.5,71.80000305,27.72458076,-15.3031702,-1,gfw,Pole_and_line
18483455048454,1341668068,18027.3125,55080.40625,8.5,57.59999847,27.73146439,-15.28862858,-1,gfw,Pole_and_line
18483455048454,1341669499,19999.50977,52923.17578,8.399999619,66.90000153,27.75702667,-15.23338509,-1,gfw,Pole_and_line
47334168288729,1441668323,296060.3125,328969.125,9.0,138.3000031,41.62895966,-67.17711639,-1,gfw,Pole_and_line
47334168288729,1441673606,305936.9063,335926.2813,3.799999952,302.5,41.5268364,-67.09566498,-1,gfw,Pole_and_line
47334168288729,1441678239,301351.1875,336498.7813,2.200000048,336.5,41.56015778,-67.09818268,-1,gfw,Pole_and_line
47334168288729,1441680368,298606.125,336877.4688,2.700000048,352.2000122,41.58235168,-67.09880066,-1,gfw,Pole_and_line
47334168288729,1441680372,298606.125,336877.4688,2.700000048,352.2000122,41.58235168,-67.09880066,-1,gfw,Pole_and_line
47334168288729,1441744510,305583.7188,326451.8125,3.099999905,152.6000061,41.55901337,-67.1913147,-1,gfw,Pole_and_line
47334168288729,1441744514,305583.7188,326451.8125,3.099999905,152.6000061,41.55901337,-67.1913147,-1,gfw,Pole_and_line
47334168288729,1441745471,305981.0625,327444.2813,7.699999809,318.0,41.55243301,-67.18502808,-1,gfw,Pole_and_line
47334168288729,1441745476,305981.0625,327444.2813,7.599999905,318.0,41.55243301,-67.18502808,-1,gfw,Pole_and_line
47334168288729,1441745499,305583.7188,326451.8125,7.699999809,332.2000122,41.55338287,-67.18579865,-1,gfw,Pole_and_line
47334168288729,1441746432,302528.5313,323599.8438,2.700000048,122.9000015,41.56210709,-67.22049713,-1,gfw,Pole_and_line
47334168288729,1441746461,302528.5313,323599.8438,1.399999976,110.3000031,41.56196594,-67.22012329,-1,gfw,Pole_and_line
47334168288729,1441746520,302528.5313,323599.8438,2.5,154.6000061,41.56203079,-67.21973419,-1,gfw,Pole_and_line
47334168288729,1441747361,302589.6875,323474.6563,2.700000048,131.6000061,41.55374146,-67.20948792,-1,gfw,Pole_and_line
47334168288729,1441747476,302589.6875,323474.6563,2.5,129.5,41.55247498,-67.20825958,-1,gfw,Pole_and_line
47334168288729,1441747508,302654.0938,323352.5313,2.900000095,142.0,41.55212784,-67.20782471,-1,gfw,Pole_and_line
47334168288729,1441748616,301795.5,322124.0625,8.600000382,236.0,41.53715134,-67.22783661,-1,gfw,Pole_and_line
47334168288729,1441748621,301795.5,322124.0625,8.5,236.0,41.53715134,-67.22783661,-1,gfw,Pole_and_line
47334168288729,1441749518,297960.8125,317924.5625,7.699999809,231.1000061,41.51742935,-67.26185608,-1,gfw,Pole_and_line
47334168288729,1441749606,297046.5625,316821.8438,7.400000095,234.3000031,41.51543427,-67.26535034,-1,gfw,Pole_and_line
47334168288729,1441749606,297046.5625,316821.8438,7.5,234.3000031,41.51543427,-67.26535034,-1,gfw,Pole_and_line
47334168288729,1441751343,291540.4688,310350.2188,6.900000095,169.0,41.47668076,-67.32552338,-1,gfw,Pole_and_line
47334168288729,1441751347,291540.4688,310350.2188,6.900000095,169.0,41.47667694,-67.32552338,-1,gfw,Pole_and_line
47334168288729,1441752248,292434.25,311440.5938,8.699999809,132.6000061,41.48358154,-67.31430054,-1,gfw,Pole_and_line
47334168288729,1441752364,293529.8438,312341.5,8.300000191,129.8000031,41.4804039,-67.31039429,-1,gfw,Pole_and_line
47334168288729,1441752484,293529.8438,312341.5,8.199999809,129.0,41.47721481,-67.30641937,-1,gfw,Pole_and_line
47334168288729,1441753236,296832.75,315066.8438,8.0,143.8999939,41.45701218,-67.28069305,-1,gfw,Pole_and_line
47334168288729,1441753321,296832.75,315066.8438,7.800000191,138.5,41.4545517,-67.27760315,-1,gfw,Pole_and_line
47334168288729,1441753564,297938.9688,315982.75,8.0,144.1999969,41.44795609,-67.26928711,-1,gfw,Pole_and_line
47334168288729,1441754225,301397.625,318684.8125,8.5,131.3000031,41.43009186,-67.24611664,-1,gfw,Pole_and_line
47334168288729,1441754229,301397.625,318684.8125,8.5,131.3000031,41.43009186,-67.24611664,-1,gfw,Pole_and_line
47334168288729,1441754545,301525.3438,318620.4688,7.900000095,118.5999985,41.42202377,-67.23538208,-1,gfw,Pole_and_line
47334168288729,1441755157,303638.7188,320555.6875,3.099999905,140.5,41.41468811,-67.22573853,-1,gfw,Pole_and_line
47334168288729,1441755313,303638.7188,320555.6875,3.599999905,130.3999939,41.41309357,-67.22353363,-1,gfw,Pole_and_line
47334168288729,1441755481,304762.9375,321496.375,3.700000048,150.6000061,41.41083908,-67.2205658,-1,gfw,Pole_and_line
47334168288729,1441756978,303638.7188,320555.6875,8.199999809,90.69999695,41.41437912,-67.22255707,-1,gfw,Pole_and_line
47334168288729,1441757159,304630.0,321553.9375,9.399999619,108.0,41.41252518,-67.21283722,-1,gfw,Pole_and_line
47334168288729,1441757999,309852.0313,326434.9375,8.899999619,109.0999985,41.40371323,-67.16782379,-1,gfw,Pole_and_line
47334168288729,1441758119,310842.8125,327433.5625,9.0,107.1999969,41.4025383,-67.16151428,-1,gfw,Pole_and_line
47334168288729,1441759977,312691.8438,329483.9375,3.5,331.7999878,41.40636063,-67.14765167,-1,gfw,Pole_and_line
47334168288729,1441759981,312691.8438,329483.9375,3.5,331.7999878,41.40635681,-67.14765167,-1,gfw,Pole_and_line
47334168288729,1441765702,309095.9688,326802.3125,2.5,325.6000061,41.44370651,-67.16778564,-1,gfw,Pole_and_line
47334168288729,1441765706,309095.9688,326802.3125,2.400000095,325.6000061,41.44370651,-67.16778564,-1,gfw,Pole_and_line
47334168288729,1441766688,307875.5313,325952.125,2.799999952,359.0,41.4531517,-67.17566681,-1,gfw,Pole_and_line
47334168288729,1441766693,307875.5313,325952.125,2.700000048,359.0,41.4531517,-67.17566681,-1,gfw,Pole_and_line
76527009766959,1337835696,0.0,3162.200195,0.0,0.0,51.88759232,4.356583118,-1,gfw,trollers
76527009766959,1338198769,0.0,4999.877441,0.0,0.0,51.24213028,4.403008461,-1,gfw,trollers
76527009766959,1343752343,0.0,66308.25,8.600000382,292.2000122,51.96087265,5.196125031,-1,gfw,trollers
76527009766959,1350795028,0.0,15296.68262,0.0,0.0,51.23109436,4.526646614,-1,gfw,trollers
76527009766959,1351807518,0.0,15296.68262,0.0,0.0,51.23109818,4.526486874,-1,gfw,trollers
76527009766959,1352661360,0.0,15296.68262,0.0,0.0,51.2310791,4.526556492,-1,gfw,trollers
76527009766959,1353540036,0.0,15296.68262,0.0,0.0,51.23107529,4.526536465,-1,gfw,trollers
76527009766959,1354300308,0.0,15296.68262,0.0,0.0,51.23109818,4.526571751,-1,gfw,trollers
76527009766959,1355621964,0.0,15296.68262,0.0,0.0,51.23108673,4.526601791,-1,gfw,trollers
76527009766959,1390554729,0.0,22560.47461,0.0,0.0,51.09083176,4.351596832,-1,gfw,trollers
76527009766959,1398530157,0.0,20124.11719,0.0,0.0,51.31286621,4.314391613,-1,gfw,trollers
76527009766959,1398705352,0.0,9433.749023,0.0,360.0,38.2551651,15.60621452,-1,gfw,trollers
76527009766959,1398706169,0.0,9433.749023,0.0,360.0,38.25521088,15.60621452,-1,gfw,trollers
76527009766959,1398856324,0.0,16999.58203,0.0,0.0,51.30300522,4.322626591,-1,gfw,trollers
76527009766959,1399559885,0.0,9433.749023,0.0,360.0,38.25515747,15.60624027,-1,gfw,trollers
76527009766959,1399888279,0.0,9433.749023,0.0,360.0,38.25514984,15.60620975,-1,gfw,trollers
76527009766959,1399889250,0.0,9433.749023,0.0,360.0,38.25516129,15.60620499,-1,gfw,trollers
76527009766959,1399890241,0.0,9433.749023,0.0,360.0,38.2551651,15.6062212,-1,gfw,trollers
76527009766959,1399890982,0.0,9433.749023,0.0,360.0,38.2551651,15.6062212,-1,gfw,trollers
76527009766959,1399891939,0.0,9433.749023,0.0,360.0,38.2551384,15.60620975,-1,gfw,trollers
76527009766959,1399892851,0.0,9433.749023,0.0,360.0,38.25516129,15.60623169,-1,gfw,trollers
76527009766959,1399893800,0.0,9433.749023,0.0,360.0,38.25517273,15.60621643,-1,gfw,trollers
76527009766959,1399894740,0.0,9433.749023,0.0,360.0,38.25517273,15.6062336,-1,gfw,trollers
76527009766959,1399898078,0.0,9433.749023,0.0,360.0,38.25515747,15.60621643,-1,gfw,trollers
76527009766959,1399899011,0.0,9433.749023,0.0,360.0,38.2551384,15.60620689,-1,gfw,trollers
76527009766959,1399899979,0.0,9433.749023,0.0,360.0,38.25514984,15.60621357,-1,gfw,trollers
76527009766959,1399900970,0.0,9433.749023,0.0,360.0,38.2551384,15.60621452,-1,gfw,trollers
76527009766959,1399902019,0.0,9433.749023,0.0,360.0,38.25514221,15.60624123,-1,gfw,trollers
76527009766959,1399937439,0.0,21931.17578,6.400000095,237.3000031,51.39786148,4.182106495,-1,gfw,trollers
76527009766959,1400599648,0.0,9999.754883,0.0,76.90000153,38.25687408,15.61362839,-1,gfw,trollers
76527009766959,1400600578,0.0,8944.052734,0.6000000238,313.0,38.2541275,15.60588169,-1,gfw,trollers
76527009766959,1400602068,0.0,999.9754639,7.300000191,207.6999969,38.2050209,15.56418991,-1,gfw,trollers
76527009766959,1400603127,0.0,999.9754639,0.3000000119,329.5,38.19437408,15.56826019,-1,gfw,trollers
76527009766959,1400660446,0.0,999.9754639,0.0,289.2999878,38.19478607,15.56874657,-1,gfw,trollers
76527009766959,1400661266,0.0,999.9754639,0.0,287.7999878,38.194767,15.56871986,-1,gfw,trollers
76527009766959,1400667297,0.0,999.9754639,0.0,96.19999695,38.19478226,15.56874847,-1,gfw,trollers
76527009766959,1400668112,0.0,999.9754639,0.0,50.59999847,38.194767,15.56873512,-1,gfw,trollers
76527009766959,1400747155,0.0,999.9754639,9.699999809,21.0,38.20813751,15.56825352,-1,gfw,trollers
76527009766959,1400747894,0.0,5385.032715,8.399999619,25.0,38.23524857,15.58113194,-1,gfw,trollers
76527009766959,1400748993,999.9754639,4472.026367,9.0,216.8000031,38.22606277,15.58207989,-1,gfw,trollers
76527009766959,1400750093,999.9754639,6708.039063,7.800000191,54.90000153,38.2442894,15.58814335,-1,gfw,trollers
76527009766959,1400751023,999.9754639,7210.925781,4.099999905,346.2999878,38.24105835,15.59724998,-1,gfw,trollers
76527009766959,1400751904,0.0,8062.060059,7.5,60.79999924,38.24767303,15.59578991,-1,gfw,trollers
76527009766959,1400752673,0.0,9433.749023,0.200000003,132.8999939,38.25238037,15.60751629,-1,gfw,trollers
76527009766959,1400753464,999.9754639,6708.039063,6.900000095,232.1999969,38.24488831,15.58867359,-1,gfw,trollers
9924005022437,1379601274,0.0,1414.178833,0.0,298.5,8.861499786,-79.66842651,-1,false_positives,purse_seines
9924005022437,1379602395,0.0,1414.178833,0.0,298.5,8.861506462,-79.66844177,-1,false_positives,purse_seines
9924005022437,1379604030,0.0,1414.178833,0.1000000015,128.3999939,8.861511231,-79.66848755,-1,false_positives,purse_seines
9924005022437,1379605176,0.0,1414.178833,0.1000000015,111.1999969,8.861511231,-79.66847992,-1,false_positives,purse_seines
9924005022437,1379608051,0.0,1414.178833,0.0,41.70000076,8.861501694,-79.66850281,-1,false_positives,purse_seines
9924005022437,1379608771,0.0,1414.178833,0.0,82.69999695,8.861495018,-79.66847992,-1,false_positives,purse_seines
9924005022437,1379608981,0.0,1414.178833,0.1000000015,70.30000305,8.861499786,-79.66851044,-1,false_positives,purse_seines
9924005022437,1379609459,0.0,1414.178833,0.1000000015,108.1999969,8.861495018,-79.66850281,-1,false_positives,purse_seines
9924005022437,1379609539,0.0,1414.178833,0.1000000015,93.30000305,8.861506462,-79.66850281,-1,false_positives,purse_seines
9924005022437,1379610682,0.0,1414.178833,0.1000000015,44.29999924,8.861479759,-79.66849518,-1,false_positives,purse_seines
9924005022437,1379611846,0.0,1414.178833,0.1000000015,29.60000038,8.861493111,-79.66846466,-1,false_positives,purse_seines
9924005022437,1379612935,0.0,1414.178833,0.1000000015,5.400000095,8.861503601,-79.66853333,-1,false_positives,purse_seines
9924005022437,1379614042,0.0,1414.178833,0.0,298.5,8.861559868,-79.66840363,-1,false_positives,purse_seines
9924005022437,1379615006,0.0,1414.178833,0.0,304.5,8.861496925,-79.66851044,-1,false_positives,purse_seines
9924005022437,1379616184,0.0,1414.178833,0.1000000015,272.7000122,8.861521721,-79.66849518,-1,false_positives,purse_seines
9924005022437,1379617777,0.0,1414.178833,0.0,34.29999924,8.861551285,-79.66841125,-1,false_positives,purse_seines
9924005022437,1379618989,0.0,1414.178833,0.1000000015,297.3999939,8.861513138,-79.66851044,-1,false_positives,purse_seines
9924005022437,1379620563,0.0,1414.178833,0.1000000015,34.29999924,8.861516953,-79.66838837,-1,false_positives,purse_seines
9924005022437,1379621670,0.0,1414.178833,0.0,312.7999878,8.861508369,-79.66851807,-1,false_positives,purse_seines
9924005022437,1379622670,0.0,1414.178833,0.0,309.6000061,8.861521721,-79.66850281,-1,false_positives,purse_seines
9924005022437,1379623763,0.0,1414.178833,0.1000000015,141.1000061,8.861511231,-79.66847992,-1,false_positives,purse_seines
9924005022437,1379624889,0.0,1414.178833,0.200000003,203.0,8.861510277,-79.66848755,-1,false_positives,purse_seines
9924005022437,1379625984,0.0,1414.178833,0.0,131.3999939,8.861515045,-79.66848755,-1,false_positives,purse_seines
9924005022437,1379627073,0.0,1414.178833,0.0,141.6000061,8.861506462,-79.66848755,-1,false_positives,purse_seines
9924005022437,1379628100,0.0,1414.178833,0.1000000015,265.8999939,8.861526489,-79.66841125,-1,false_positives,purse_seines
9924005022437,1379628848,0.0,1414.178833,0.1000000015,152.8999939,8.861501694,-79.66849518,-1,false_positives,purse_seines
9924005022437,1379630056,0.0,1414.178833,0.1000000015,141.5,8.861510277,-79.66850281,-1,false_positives,purse_seines
9924005022437,1379630890,0.0,1414.178833,0.0,265.8999939,8.861497879,-79.66840363,-1,false_positives,purse_seines
9924005022437,1379631943,0.0,1414.178833,0.1000000015,173.3999939,8.861519814,-79.66850281,-1,false_positives,purse_seines
9924005022437,1379633131,0.0,1414.178833,0.1000000015,82.5,8.861506462,-79.66849518,-1,false_positives,purse_seines
9924005022437,1379634145,0.0,1414.178833,0.1000000015,81.5,8.861517906,-79.66851044,-1,false_positives,purse_seines
9924005022437,1379635292,0.0,1414.178833,0.0,93.0,8.861495018,-79.66847229,-1,false_positives,purse_seines
9924005022437,1379636398,0.0,1414.178833,0.1000000015,356.1000061,8.861497879,-79.66847992,-1,false_positives,purse_seines
9924005022437,1379637399,0.0,1414.178833,0.1000000015,72.69999695,8.861481667,-79.66844177,-1,false_positives,purse_seines
9924005022437,1379638564,0.0,1414.178833,0.200000003,346.8999939,8.861503601,-79.66849518,-1,false_positives,purse_seines
9924005022437,1379639639,0.0,1414.178833,0.1000000015,340.6000061,8.861499786,-79.66845703,-1,false_positives,purse_seines
9924005022437,1379639740,0.0,1414.178833,0.1000000015,358.3999939,8.861513138,-79.66847229,-1,false_positives,purse_seines
9924005022437,1379640716,0.0,1414.178833,0.1000000015,322.6000061,8.861495018,-79.66850281,-1,false_positives,purse_seines
9924005022437,1379641769,0.0,1414.178833,0.0,265.8999939,8.861566544,-79.66846466,-1,false_positives,purse_seines
9924005022437,1379643016,0.0,1414.178833,0.0,2.099999905,8.861548424,-79.66853333,-1,false_positives,purse_seines
9924005022437,1379644104,0.0,1414.178833,0.0,354.7000122,8.861516953,-79.66848755,-1,false_positives,purse_seines
9924005022437,1379645050,0.0,1414.178833,0.1000000015,9.5,8.861497879,-79.66849518,-1,false_positives,purse_seines
9924005022437,1379646050,0.0,1414.178833,0.0,346.2000122,8.861497879,-79.66851807,-1,false_positives,purse_seines
9924005022437,1379646162,0.0,1414.178833,0.0,346.7000122,8.861496925,-79.66849518,-1,false_positives,purse_seines
9924005022437,1379647245,0.0,1414.178833,0.0,265.8999939,8.861493111,-79.66835022,-1,false_positives,purse_seines
36212632719018,1325918784,0.0,4123.004395,0.0,186.8999939,5.286888123,-4.0129385,-1,false_positives,purse_seines
36212632719018,1325920693,0.0,4123.004395,0.0,185.8000031,5.286884785,-4.012941837,-1,false_positives,purse_seines
36212632719018,1325920712,0.0,4123.004395,0.0,328.5,5.286883354,-4.0129385,-1,false_positives,purse_seines
36212632719018,1325920753,0.0,4123.004395,0.0,59.79999924,5.286886692,-4.012931824,-1,false_positives,purse_seines
36212632719018,1325925225,0.0,4123.004395,0.0,335.0,5.286896706,-4.01293993,-1,false_positives,purse_seines
36212632719018,1325925354,0.0,4123.004395,0.0,306.1000061,5.286896706,-4.012936592,-1,false_positives,purse_seines
36212632719018,1325925454,0.0,4123.004395,0.0,326.0,5.286881447,-4.012928486,-1,false_positives,purse_seines
36212632719018,1325925625,0.0,4123.004395,0.0,330.8999939,5.28689146,-4.012931824,-1,false_positives,purse_seines
36212632719018,1325925674,0.0,4123.004395,0.0,289.0,5.28689003,-4.012926579,-1,false_positives,purse_seines
36212632719018,1325925685,0.0,4123.004395,0.0,4.0,5.28689003,-4.012926579,-1,false_positives,purse_seines
36212632719018,1325931775,0.0,4123.004395,0.0,20.89999962,5.286888123,-4.012929916,-1,false_positives,purse_seines
36212632719018,1325931804,0.0,4123.004395,0.0,288.3999939,5.286886692,-4.012936592,-1,false_positives,purse_seines
36212632719018,1325932095,0.0,4123.004395,0.0,284.1000061,5.28689003,-4.012929916,-1,false_positives,purse_seines
36212632719018,1325932115,0.0,4123.004395,0.0,238.6000061,5.286886692,-4.012929916,-1,false_positives,purse_seines
36212632719018,1325944945,0.0,4123.004395,0.0,185.1999969,5.286926746,-4.012923241,-1,false_positives,purse_seines
36212632719018,1325951184,0.0,4123.004395,0.0,202.8999939,5.28689146,-4.012926579,-1,false_positives,purse_seines
36212632719018,1325961974,0.0,4123.004395,0.0,226.8000031,5.286903381,-4.0129385,-1,false_positives,purse_seines
36212632719018,1325962122,0.0,4123.004395,0.0,224.3000031,5.286906719,-4.012936592,-1,false_positives,purse_seines
36212632719018,1325962152,0.0,4123.004395,0.0,205.0,5.286900044,-4.01293993,-1,false_positives,purse_seines
36212632719018,1325962253,0.0,4123.004395,0.0,161.8999939,5.286906719,-4.0129385,-1,false_positives,purse_seines
36212632719018,1325964625,0.0,4123.004395,0.0,345.7000122,5.286894798,-4.012928486,-1,false_positives,purse_seines
36212632719018,1325971084,0.0,4123.004395,0.0,235.3999939,5.286861897,-4.012896538,-1,false_positives,purse_seines
36212632719018,1325971395,0.0,4123.004395,0.0,197.1999969,5.286906719,-4.012903214,-1,false_positives,purse_seines
36212632719018,1325971424,0.0,4123.004395,0.0,173.3000031,5.28689003,-4.012898445,-1,false_positives,purse_seines
36212632719018,1325971535,0.0,4123.004395,0.0,174.1000061,5.286876679,-4.012911797,-1,false_positives,purse_seines
36212632719018,1325971544,0.0,4123.004395,0.0,237.6000061,5.286881447,-4.012911797,-1,false_positives,purse_seines
36212632719018,1325971604,0.0,4123.004395,0.0,356.0,5.286906719,-4.012913227,-1,false_positives,purse_seines
36212632719018,1325977554,0.0,4123.004395,0.0,257.5,5.286886692,-4.012928486,-1,false_positives,purse_seines
36212632719018,1325977574,0.0,4123.004395,0.0,234.6000061,5.286881447,-4.012928486,-1,false_positives,purse_seines
36212632719018,1325977694,0.0,4123.004395,0.0,298.7999878,5.286881447,-4.012925148,-1,false_positives,purse_seines
36212632719018,1325977704,0.0,4123.004395,0.0,82.59999847,5.286883354,-4.012923241,-1,false_positives,purse_seines
36212632719018,1325977714,0.0,4123.004395,0.0,13.5,5.286884785,-4.012923241,-1,false_positives,purse_seines
36212632719018,1325977725,0.0,4123.004395,0.0,358.3999939,5.286886692,-4.012923241,-1,false_positives,purse_seines
36212632719018,1325977754,0.0,4123.004395,0.0,274.7999878,5.28689146,-4.012925148,-1,false_positives,purse_seines
36212632719018,1325977765,0.0,4123.004395,0.0,289.7000122,5.286893368,-4.012926579,-1,false_positives,purse_seines
36212632719018,1325977874,0.0,4123.004395,0.0,281.1000061,5.286900044,-4.012918472,-1,false_positives,purse_seines
36212632719018,1325977885,0.0,4123.004395,0.0,251.3999939,5.286901474,-4.012919903,-1,false_positives,purse_seines
36212632719018,1325977905,0.0,4123.004395,0.0,248.8000031,5.286896706,-4.012925148,-1,false_positives,purse_seines
36212632719018,1325977914,0.0,4123.004395,0.0,214.1000061,5.286893368,-4.012929916,-1,false_positives,purse_seines
36212632719018,1325977934,0.0,4123.004395,0.0,256.2999878,5.28689003,-4.012933254,-1,false_positives,purse_seines
36212632719018,1325977945,0.0,4123.004395,0.0,284.0,5.28689003,-4.012933254,-1,false_positives,purse_seines
36212632719018,1325978005,0.0,4123.004395,0.0,76.0,5.28689146,-4.012935162,-1,false_positives,purse_seines
36212632719018,1325978014,0.0,4123.004395,0.0,78.30000305,5.28689146,-4.012935162,-1,false_positives,purse_seines
36212632719018,1325978034,0.0,4123.004395,0.0,319.8999939,5.28689146,-4.012931824,-1,false_positives,purse_seines
36212632719018,1325978054,0.0,4123.004395,0.0,58.29999924,5.286893368,-4.012928486,-1,false_positives,purse_seines
36212632719018,1325978065,0.0,4123.004395,0.0,18.70000076,5.286893368,-4.012926579,-1,false_positives,purse_seines
36212632719018,1325978094,0.0,4123.004395,0.0,101.5,5.286900044,-4.012928486,-1,false_positives,purse_seines
36212632719018,1325978154,0.0,4123.004395,0.0,295.7000122,5.28690815,-4.01293993,-1,false_positives,purse_seines
36212632719018,1325984225,0.0,4123.004395,0.0,135.5,5.286868095,-4.012908459,-1,false_positives,purse_seines
118485905119293,1405655382,393805.0,422630.125,11.10000038,330.0,15.22116661,-28.38233376,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405655392,394671.1875,423520.0,11.10000038,330.0,15.2215004,-28.38266754,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405655422,394671.1875,423520.0,11.10000038,330.0,15.22299957,-28.38349915,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405655442,394173.0313,423065.2813,11.10000038,330.0,15.22383308,-28.38400078,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405655482,394173.0313,423065.2813,11.10000038,331.0,15.225667,-28.38500023,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405655492,394173.0313,423065.2813,11.10000038,331.0,15.22616673,-28.38533401,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405655502,394173.0313,423065.2813,11.10000038,331.0,15.22666645,-28.38549995,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405655542,394173.0313,423065.2813,11.10000038,330.0,15.22850037,-28.38666725,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405655612,393676.7813,422612.4063,11.10000038,330.0,15.23166656,-28.38850021,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405655622,393676.7813,422612.4063,11.10000038,330.0,15.23216629,-28.38866615,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405655632,393676.7813,422612.4063,11.10000038,330.0,15.23266697,-28.38899994,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405685221,504238.5313,538526.4375,11.39999962,272.0,15.85499954,-29.71666718,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405687894,506316.5313,540794.5,1.0,219.0,15.87966633,-29.75033379,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405690004,507280.375,541770.8125,1.0,229.0,15.87116623,-29.75866699,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405690912,508510.875,542963.6875,0.8999999762,212.0,15.86816692,-29.76199913,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405690922,508510.875,542963.6875,0.8999999762,210.0,15.86800003,-29.76199913,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405690932,508510.875,542963.6875,0.8999999762,210.0,15.86800003,-29.76216698,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405690992,508510.875,542963.6875,0.8999999762,209.0,15.86783314,-29.76216698,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405691052,508510.875,542963.6875,0.8999999762,212.0,15.86750031,-29.76233292,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405691152,508510.875,542963.6875,0.8999999762,215.0,15.86716652,-29.7626667,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405693383,509742.3438,544157.625,1.0,232.0,15.8591671,-29.77133369,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405696724,511245.6875,545573.4375,1.100000024,222.0,15.8465004,-29.78450012,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405703144,507397.6563,541673.875,5.5,95.0,15.84833336,-29.74516678,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405709528,489437.6563,523403.8438,1.899999976,106.0,15.83383369,-29.5783329,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405716575,473116.2813,506649.1875,5.699999809,118.0,15.81266689,-29.41183281,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405722874,461724.5313,494489.625,3.0,136.0,15.73499966,-29.2828331,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405729807,449043.5625,481487.9063,3.5,88.0,15.69449997,-29.14299965,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405730434,448097.25,480530.5938,1.299999952,112.0,15.69316673,-29.13283348,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405736204,434874.375,467146.9688,4.599999905,92.0,15.68416691,-29.00883293,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405738724,429222.5,461422.3125,4.5,82.0,15.6843338,-28.95400047,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405738733,429222.5,461422.3125,4.599999905,81.0,15.6843338,-28.95366669,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405738752,429222.5,461422.3125,4.5,84.0,15.6843338,-28.9533329,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405738780,429222.5,461422.3125,4.400000095,81.0,15.68449974,-28.95283318,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405738784,429222.5,461422.3125,4.400000095,81.0,15.68449974,-28.95266724,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405738793,429222.5,461422.3125,4.5,80.0,15.68449974,-28.95249939,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405738810,428281.4375,460468.9063,4.800000191,81.0,15.68449974,-28.95199966,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405738816,428281.4375,460468.9063,4.800000191,82.0,15.68449974,-28.95183373,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405738823,428281.4375,460468.9063,4.599999905,83.0,15.68449974,-28.95183373,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405738826,428281.4375,460468.9063,4.599999905,84.0,15.68449974,-28.95166588,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405738834,428281.4375,460468.9063,4.300000191,84.0,15.68449974,-28.95149994,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405738840,428281.4375,460468.9063,3.900000095,84.0,15.68449974,-28.95149994,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405738846,428281.4375,460468.9063,3.599999905,85.0,15.68449974,-28.95149994,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405738850,428281.4375,460468.9063,3.099999905,85.0,15.68449974,-28.95149994,-1,dalhousie_longliner,drifting_longlines
118485905119293,1405738853,428281.4375,460468.9063,2.900000095,85.0,15.68449974,-28.95149994,-1,dalhousie_longliner,drifting_longlines
